dataset,prediction,ground_truth
opportunity_s3-adl5,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'ALLM4TS', 'PCA', 'CNN', 'LSTMAD', 'OFA', 'KMeansAD', 'TimesNet', 'USAD', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'COPOD', 'HBOS', 'CBLOF', 'Donut', 'FITS', 'EIF', 'RobustPCA', 'KNN', 'AnomalyTransformer']","['MCD', 'IForest', 'KMeansAD', 'CBLOF', 'AutoEncoder', 'LOF', 'KNN', 'LSTMAD', 'CNN', 'TranAD', 'Donut', 'USAD', 'OmniAnomaly', 'PCA', 'COPOD', 'OCSVM', 'HBOS', 'EIF', 'AnomalyTransformer', 'ALLM4TS', 'OFA', 'TimesNet', 'FITS', 'RobustPCA']"
opportunity_s4-adl2,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'ALLM4TS', 'PCA', 'CNN', 'LSTMAD', 'OFA', 'KMeansAD', 'TimesNet', 'USAD', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'HBOS', 'COPOD', 'CBLOF', 'Donut', 'FITS', 'EIF', 'RobustPCA', 'KNN', 'AnomalyTransformer']","['MCD', 'CBLOF', 'AutoEncoder', 'COPOD', 'LSTMAD', 'IForest', 'KMeansAD', 'TranAD', 'LOF', 'CNN', 'USAD', 'OCSVM', 'Donut', 'PCA', 'OmniAnomaly', 'EIF', 'HBOS', 'AnomalyTransformer', 'KNN', 'ALLM4TS', 'OFA', 'TimesNet', 'FITS', 'RobustPCA']"
opportunity_s4-adl3,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'ALLM4TS', 'PCA', 'CNN', 'LSTMAD', 'OFA', 'KMeansAD', 'USAD', 'TimesNet', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'Donut', 'CBLOF', 'FITS', 'HBOS', 'RobustPCA', 'COPOD', 'EIF', 'KNN', 'AnomalyTransformer']","['MCD', 'KMeansAD', 'AutoEncoder', 'COPOD', 'CBLOF', 'LSTMAD', 'IForest', 'LOF', 'CNN', 'KNN', 'TranAD', 'Donut', 'USAD', 'HBOS', 'EIF', 'PCA', 'OmniAnomaly', 'OCSVM', 'AnomalyTransformer', 'ALLM4TS', 'OFA', 'FITS', 'TimesNet', 'RobustPCA']"
opportunity_s4-adl4,"['MCD', 'AutoEncoder', 'OmniAnomaly', 'ALLM4TS', 'PCA', 'CNN', 'OFA', 'LSTMAD', 'USAD', 'TimesNet', 'KMeansAD', 'TranAD', 'IForest', 'OCSVM', 'LOF', 'COPOD', 'HBOS', 'CBLOF', 'EIF', 'Donut', 'FITS', 'RobustPCA', 'KNN', 'AnomalyTransformer']","['MCD', 'KMeansAD', 'IForest', 'COPOD', 'CBLOF', 'AutoEncoder', 'LSTMAD', 'LOF', 'TranAD', 'USAD', 'Donut', 'HBOS', 'CNN', 'EIF', 'OCSVM', 'OmniAnomaly', 'PCA', 'KNN', 'AnomalyTransformer', 'OFA', 'ALLM4TS', 'FITS', 'TimesNet', 'RobustPCA']"
opportunity_s4-adl5,"['MCD', 'AutoEncoder', 'ALLM4TS', 'OmniAnomaly', 'PCA', 'CNN', 'OFA', 'LSTMAD', 'USAD', 'TimesNet', 'TranAD', 'IForest', 'KMeansAD', 'OCSVM', 'LOF', 'HBOS', 'Donut', 'CBLOF', 'FITS', 'COPOD', 'RobustPCA', 'EIF', 'KNN', 'AnomalyTransformer']","['MCD', 'KMeansAD', 'AnomalyTransformer', 'COPOD', 'CBLOF', 'IForest', 'LSTMAD', 'TranAD', 'USAD', 'CNN', 'Donut', 'AutoEncoder', 'HBOS', 'EIF', 'PCA', 'OmniAnomaly', 'OCSVM', 'LOF', 'KNN', 'ALLM4TS', 'OFA', 'TimesNet', 'FITS', 'RobustPCA']"
psm,"['ALLM4TS', 'CNN', 'PCA', 'OmniAnomaly', 'MCD', 'Donut', 'OFA', 'KMeansAD', 'LSTMAD', 'USAD', 'TranAD', 'AutoEncoder', 'TimesNet', 'LOF', 'OCSVM', 'CBLOF', 'FITS', 'EIF', 'RobustPCA', 'IForest', 'KNN', 'HBOS', 'COPOD', 'AnomalyTransformer']","['CNN', 'LSTMAD', 'Donut', 'HBOS', 'IForest', 'EIF', 'MCD', 'OmniAnomaly', 'PCA', 'COPOD', 'CBLOF', 'OFA', 'KNN', 'KMeansAD', 'USAD', 'TimesNet', 'TranAD', 'FITS', 'RobustPCA', 'LOF', 'AnomalyTransformer', 'ALLM4TS', 'OCSVM', 'AutoEncoder']"
smap_a-1,"['KMeansAD', 'HBOS', 'COPOD', 'EIF', 'OCSVM', 'KNN', 'PCA', 'MCD', 'OmniAnomaly', 'LOF', 'IForest', 'CBLOF', 'OFA', 'ALLM4TS', 'LSTMAD', 'AutoEncoder', 'TimesNet', 'CNN', 'TranAD', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['PCA', 'OmniAnomaly', 'OFA', 'KMeansAD', 'IForest', 'TimesNet', 'FITS', 'AutoEncoder', 'USAD', 'EIF', 'KNN', 'CBLOF', 'OCSVM', 'MCD', 'HBOS', 'CNN', 'Donut', 'LSTMAD', 'LOF', 'ALLM4TS', 'TranAD', 'COPOD', 'AnomalyTransformer', 'RobustPCA']"
smap_a-2,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'OCSVM', 'IForest', 'CBLOF', 'CNN', 'LSTMAD', 'ALLM4TS', 'LOF', 'OFA', 'TimesNet', 'TranAD', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'EIF', 'OCSVM', 'MCD', 'USAD', 'RobustPCA', 'CBLOF', 'TranAD', 'AnomalyTransformer', 'Donut', 'HBOS', 'CNN', 'COPOD', 'LOF', 'KNN', 'KMeansAD', 'AutoEncoder', 'LSTMAD', 'FITS', 'TimesNet', 'OFA', 'ALLM4TS', 'PCA', 'OmniAnomaly']"
smap_a-3,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'OCSVM', 'CBLOF', 'IForest', 'CNN', 'LSTMAD', 'ALLM4TS', 'TranAD', 'TimesNet', 'OFA', 'LOF', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'AutoEncoder', 'Donut', 'CNN', 'AnomalyTransformer', 'LOF', 'USAD', 'MCD', 'HBOS', 'KNN', 'TranAD', 'EIF', 'CBLOF', 'LSTMAD', 'RobustPCA', 'COPOD', 'KMeansAD', 'OCSVM', 'FITS', 'ALLM4TS', 'TimesNet', 'OmniAnomaly', 'PCA', 'OFA']"
smap_a-4,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'OCSVM', 'CBLOF', 'IForest', 'ALLM4TS', 'CNN', 'TranAD', 'LSTMAD', 'OFA', 'USAD', 'LOF', 'TimesNet', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['AutoEncoder', 'Donut', 'EIF', 'IForest', 'COPOD', 'CNN', 'RobustPCA', 'LSTMAD', 'AnomalyTransformer', 'USAD', 'HBOS', 'TranAD', 'KNN', 'LOF', 'CBLOF', 'OCSVM', 'MCD', 'ALLM4TS', 'TimesNet', 'FITS', 'KMeansAD', 'OFA', 'PCA', 'OmniAnomaly']"
smap_a-5,"['OmniAnomaly', 'MCD', 'PCA', 'KMeansAD', 'CNN', 'USAD', 'IForest', 'HBOS', 'EIF', 'TranAD', 'LSTMAD', 'TimesNet', 'CBLOF', 'COPOD', 'ALLM4TS', 'KNN', 'AutoEncoder', 'OFA', 'FITS', 'OCSVM', 'RobustPCA', 'LOF', 'Donut', 'AnomalyTransformer']","['KMeansAD', 'IForest', 'OmniAnomaly', 'CNN', 'PCA', 'FITS', 'TimesNet', 'EIF', 'Donut', 'OFA', 'CBLOF', 'LSTMAD', 'TranAD', 'MCD', 'LOF', 'COPOD', 'OCSVM', 'RobustPCA', 'USAD', 'HBOS', 'KNN', 'AutoEncoder', 'AnomalyTransformer', 'ALLM4TS']"
smap_a-6,"['MCD', 'OmniAnomaly', 'PCA', 'KMeansAD', 'CNN', 'USAD', 'HBOS', 'IForest', 'TranAD', 'LSTMAD', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'ALLM4TS', 'KNN', 'AutoEncoder', 'OFA', 'FITS', 'OCSVM', 'LOF', 'RobustPCA', 'Donut', 'AnomalyTransformer']","['KMeansAD', 'TranAD', 'USAD', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'LSTMAD', 'CNN', 'IForest', 'EIF', 'TimesNet', 'CBLOF', 'AutoEncoder', 'LOF', 'HBOS', 'FITS', 'OFA', 'MCD', 'OCSVM', 'COPOD', 'Donut', 'RobustPCA', 'AnomalyTransformer', 'KNN']"
smap_a-8,"['KMeansAD', 'MCD', 'OmniAnomaly', 'PCA', 'EIF', 'HBOS', 'COPOD', 'CNN', 'CBLOF', 'USAD', 'TranAD', 'TimesNet', 'KNN', 'LSTMAD', 'ALLM4TS', 'IForest', 'OFA', 'OCSVM', 'FITS', 'AutoEncoder', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['RobustPCA', 'ALLM4TS', 'USAD', 'TranAD', 'OCSVM', 'Donut', 'LOF', 'KNN', 'OmniAnomaly', 'PCA', 'MCD', 'AnomalyTransformer', 'COPOD', 'HBOS', 'AutoEncoder', 'EIF', 'CNN', 'CBLOF', 'TimesNet', 'FITS', 'IForest', 'KMeansAD', 'OFA', 'LSTMAD']"
smap_a-9,"['KMeansAD', 'OmniAnomaly', 'MCD', 'PCA', 'EIF', 'HBOS', 'CBLOF', 'COPOD', 'CNN', 'USAD', 'KNN', 'TranAD', 'TimesNet', 'ALLM4TS', 'OFA', 'LSTMAD', 'IForest', 'OCSVM', 'FITS', 'AutoEncoder', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['RobustPCA', 'ALLM4TS', 'TranAD', 'USAD', 'LSTMAD', 'Donut', 'CNN', 'OCSVM', 'MCD', 'OmniAnomaly', 'PCA', 'HBOS', 'AnomalyTransformer', 'LOF', 'AutoEncoder', 'KNN', 'EIF', 'CBLOF', 'COPOD', 'TimesNet', 'FITS', 'IForest', 'OFA', 'KMeansAD']"
smap_b-1,"['KMeansAD', 'MCD', 'PCA', 'OmniAnomaly', 'HBOS', 'EIF', 'COPOD', 'CBLOF', 'IForest', 'CNN', 'USAD', 'KNN', 'TranAD', 'ALLM4TS', 'AutoEncoder', 'TimesNet', 'LSTMAD', 'OCSVM', 'OFA', 'FITS', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'LSTMAD', 'TimesNet', 'FITS', 'KMeansAD', 'OFA', 'AutoEncoder', 'MCD', 'OCSVM', 'TranAD', 'RobustPCA', 'EIF', 'HBOS', 'COPOD', 'ALLM4TS', 'PCA', 'OmniAnomaly', 'Donut', 'KNN', 'AnomalyTransformer', 'LOF', 'CNN', 'CBLOF', 'USAD']"
smap_d-11,"['KMeansAD', 'MCD', 'OmniAnomaly', 'PCA', 'EIF', 'HBOS', 'COPOD', 'CBLOF', 'CNN', 'KNN', 'IForest', 'USAD', 'TranAD', 'ALLM4TS', 'TimesNet', 'LSTMAD', 'OFA', 'OCSVM', 'AutoEncoder', 'FITS', 'LOF', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'Donut', 'FITS', 'TimesNet', 'OFA', 'CNN', 'EIF', 'KMeansAD', 'LSTMAD', 'MCD', 'AutoEncoder', 'CBLOF', 'HBOS', 'ALLM4TS', 'KNN', 'AnomalyTransformer', 'LOF', 'OCSVM', 'USAD', 'TranAD', 'COPOD', 'RobustPCA', 'PCA', 'OmniAnomaly']"
smap_d-1,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'MCD', 'PCA', 'OmniAnomaly', 'OCSVM', 'IForest', 'CBLOF', 'ALLM4TS', 'CNN', 'LOF', 'OFA', 'LSTMAD', 'AutoEncoder', 'TimesNet', 'TranAD', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['MCD', 'OCSVM', 'AutoEncoder', 'HBOS', 'EIF', 'TranAD', 'COPOD', 'KNN', 'CNN', 'Donut', 'LOF', 'IForest', 'AnomalyTransformer', 'LSTMAD', 'ALLM4TS', 'RobustPCA', 'PCA', 'OmniAnomaly', 'OFA', 'KMeansAD', 'CBLOF', 'USAD', 'FITS', 'TimesNet']"
smap_d-2,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'OCSVM', 'PCA', 'OmniAnomaly', 'LOF', 'IForest', 'OFA', 'CBLOF', 'LSTMAD', 'ALLM4TS', 'CNN', 'AutoEncoder', 'TimesNet', 'TranAD', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['AutoEncoder', 'OCSVM', 'MCD', 'COPOD', 'HBOS', 'EIF', 'TranAD', 'RobustPCA', 'ALLM4TS', 'Donut', 'LSTMAD', 'CNN', 'KNN', 'IForest', 'KMeansAD', 'CBLOF', 'LOF', 'AnomalyTransformer', 'OmniAnomaly', 'PCA', 'FITS', 'TimesNet', 'USAD', 'OFA']"
smap_d-3,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'PCA', 'OmniAnomaly', 'MCD', 'OCSVM', 'CBLOF', 'CNN', 'IForest', 'ALLM4TS', 'LSTMAD', 'LOF', 'OFA', 'TranAD', 'USAD', 'TimesNet', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['MCD', 'OCSVM', 'AutoEncoder', 'IForest', 'KMeansAD', 'EIF', 'COPOD', 'HBOS', 'KNN', 'LSTMAD', 'Donut', 'TimesNet', 'LOF', 'AnomalyTransformer', 'CBLOF', 'PCA', 'OmniAnomaly', 'FITS', 'CNN', 'TranAD', 'USAD', 'OFA', 'ALLM4TS', 'RobustPCA']"
smap_d-4,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'PCA', 'OmniAnomaly', 'MCD', 'OCSVM', 'CBLOF', 'CNN', 'LSTMAD', 'IForest', 'ALLM4TS', 'OFA', 'LOF', 'TranAD', 'TimesNet', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['MCD', 'AutoEncoder', 'OCSVM', 'IForest', 'KMeansAD', 'EIF', 'COPOD', 'CBLOF', 'HBOS', 'KNN', 'Donut', 'LSTMAD', 'LOF', 'TimesNet', 'PCA', 'OmniAnomaly', 'TranAD', 'AnomalyTransformer', 'OFA', 'CNN', 'FITS', 'USAD', 'ALLM4TS', 'RobustPCA']"
smap_d-5,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'PCA', 'OmniAnomaly', 'OCSVM', 'IForest', 'CBLOF', 'LOF', 'ALLM4TS', 'LSTMAD', 'OFA', 'TimesNet', 'CNN', 'TranAD', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'KNN', 'FITS', 'RobustPCA', 'OFA', 'CBLOF', 'USAD', 'COPOD', 'CNN', 'TranAD', 'TimesNet', 'LSTMAD', 'EIF', 'HBOS', 'LOF', 'ALLM4TS', 'AnomalyTransformer', 'AutoEncoder', 'Donut', 'OCSVM', 'MCD']"
smap_d-6,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'PCA', 'OmniAnomaly', 'OCSVM', 'CBLOF', 'LOF', 'IForest', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'TimesNet', 'TranAD', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['PCA', 'IForest', 'OmniAnomaly', 'OFA', 'KMeansAD', 'FITS', 'MCD', 'EIF', 'CBLOF', 'KNN', 'ALLM4TS', 'RobustPCA', 'USAD', 'TimesNet', 'AutoEncoder', 'CNN', 'TranAD', 'LSTMAD', 'HBOS', 'COPOD', 'LOF', 'AnomalyTransformer', 'Donut', 'OCSVM']"
smap_d-7,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'MCD', 'OCSVM', 'PCA', 'OmniAnomaly', 'LOF', 'IForest', 'CBLOF', 'LSTMAD', 'ALLM4TS', 'CNN', 'OFA', 'TimesNet', 'TranAD', 'AutoEncoder', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['MCD', 'AutoEncoder', 'OCSVM', 'IForest', 'COPOD', 'KMeansAD', 'EIF', 'Donut', 'LSTMAD', 'TranAD', 'HBOS', 'CNN', 'CBLOF', 'PCA', 'OmniAnomaly', 'KNN', 'LOF', 'OFA', 'USAD', 'FITS', 'AnomalyTransformer', 'TimesNet', 'RobustPCA', 'ALLM4TS']"
smap_d-8,"['PCA', 'KMeansAD', 'MCD', 'OmniAnomaly', 'EIF', 'HBOS', 'USAD', 'OCSVM', 'AutoEncoder', 'CBLOF', 'COPOD', 'IForest', 'ALLM4TS', 'TranAD', 'KNN', 'TimesNet', 'LSTMAD', 'CNN', 'OFA', 'LOF', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'PCA', 'OmniAnomaly', 'TimesNet', 'OFA', 'KMeansAD', 'ALLM4TS', 'KNN', 'MCD', 'CBLOF', 'EIF', 'OCSVM', 'AutoEncoder', 'LSTMAD', 'FITS', 'USAD', 'CNN', 'Donut', 'HBOS', 'COPOD', 'LOF', 'AnomalyTransformer', 'RobustPCA', 'TranAD']"
smap_d-9,"['KMeansAD', 'HBOS', 'EIF', 'MCD', 'COPOD', 'PCA', 'OmniAnomaly', 'IForest', 'KNN', 'AutoEncoder', 'OCSVM', 'CBLOF', 'USAD', 'TranAD', 'CNN', 'LSTMAD', 'ALLM4TS', 'TimesNet', 'LOF', 'OFA', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['AutoEncoder', 'MCD', 'OCSVM', 'TranAD', 'HBOS', 'COPOD', 'EIF', 'RobustPCA', 'USAD', 'LSTMAD', 'ALLM4TS', 'CNN', 'IForest', 'KMeansAD', 'PCA', 'TimesNet', 'Donut', 'OmniAnomaly', 'FITS', 'OFA', 'KNN', 'AnomalyTransformer', 'LOF', 'CBLOF']"
smap_e-10,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'OCSVM', 'MCD', 'PCA', 'OmniAnomaly', 'IForest', 'CBLOF', 'LOF', 'ALLM4TS', 'OFA', 'AutoEncoder', 'LSTMAD', 'CNN', 'TimesNet', 'USAD', 'TranAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'MCD', 'LOF', 'AutoEncoder', 'KMeansAD', 'CBLOF', 'KNN', 'PCA', 'OmniAnomaly', 'LSTMAD', 'TimesNet', 'COPOD', 'EIF', 'CNN', 'HBOS', 'Donut', 'TranAD', 'USAD', 'FITS', 'OFA', 'AnomalyTransformer', 'RobustPCA', 'OCSVM', 'ALLM4TS']"
smap_e-11,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'OCSVM', 'PCA', 'OmniAnomaly', 'IForest', 'CBLOF', 'LOF', 'ALLM4TS', 'OFA', 'AutoEncoder', 'LSTMAD', 'CNN', 'TimesNet', 'TranAD', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'AutoEncoder', 'MCD', 'LSTMAD', 'RobustPCA', 'KMeansAD', 'TranAD', 'PCA', 'OmniAnomaly', 'HBOS', 'EIF', 'CNN', 'TimesNet', 'USAD', 'COPOD', 'CBLOF', 'Donut', 'FITS', 'KNN', 'LOF', 'AnomalyTransformer', 'OFA', 'ALLM4TS', 'OCSVM']"
smap_e-12,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'OCSVM', 'PCA', 'MCD', 'OmniAnomaly', 'IForest', 'CBLOF', 'LOF', 'ALLM4TS', 'OFA', 'AutoEncoder', 'LSTMAD', 'TimesNet', 'CNN', 'TranAD', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['LOF', 'OCSVM', 'IForest', 'COPOD', 'EIF', 'KNN', 'KMeansAD', 'MCD', 'CBLOF', 'Donut', 'PCA', 'OmniAnomaly', 'AnomalyTransformer', 'AutoEncoder', 'FITS', 'HBOS', 'TimesNet', 'CNN', 'LSTMAD', 'TranAD', 'RobustPCA', 'USAD', 'OFA', 'ALLM4TS']"
smap_e-13,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'PCA', 'MCD', 'OmniAnomaly', 'OCSVM', 'IForest', 'CBLOF', 'LOF', 'ALLM4TS', 'CNN', 'LSTMAD', 'OFA', 'TranAD', 'TimesNet', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['ALLM4TS', 'KMeansAD', 'IForest', 'AutoEncoder', 'Donut', 'CNN', 'RobustPCA', 'COPOD', 'CBLOF', 'OCSVM', 'AnomalyTransformer', 'LOF', 'LSTMAD', 'TranAD', 'MCD', 'TimesNet', 'HBOS', 'KNN', 'USAD', 'FITS', 'EIF', 'OFA', 'PCA', 'OmniAnomaly']"
smap_e-1,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'OCSVM', 'PCA', 'MCD', 'OmniAnomaly', 'IForest', 'ALLM4TS', 'LOF', 'CBLOF', 'OFA', 'AutoEncoder', 'TimesNet', 'LSTMAD', 'CNN', 'TranAD', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'MCD', 'CBLOF', 'EIF', 'AutoEncoder', 'KMeansAD', 'COPOD', 'HBOS', 'TranAD', 'Donut', 'CNN', 'LSTMAD', 'PCA', 'OmniAnomaly', 'TimesNet', 'AnomalyTransformer', 'KNN', 'LOF', 'FITS', 'OCSVM', 'USAD', 'RobustPCA', 'OFA', 'ALLM4TS']"
smap_e-2,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'PCA', 'MCD', 'OmniAnomaly', 'OCSVM', 'IForest', 'CBLOF', 'ALLM4TS', 'CNN', 'OFA', 'TimesNet', 'TranAD', 'LSTMAD', 'LOF', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['RobustPCA', 'IForest', 'TranAD', 'LSTMAD', 'CNN', 'AutoEncoder', 'MCD', 'USAD', 'Donut', 'EIF', 'LOF', 'ALLM4TS', 'COPOD', 'KNN', 'AnomalyTransformer', 'HBOS', 'OCSVM', 'OmniAnomaly', 'PCA', 'CBLOF', 'KMeansAD', 'TimesNet', 'FITS', 'OFA']"
smap_e-3,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'PCA', 'MCD', 'OmniAnomaly', 'OCSVM', 'CBLOF', 'IForest', 'CNN', 'ALLM4TS', 'OFA', 'LSTMAD', 'TranAD', 'TimesNet', 'LOF', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OCSVM', 'MCD', 'IForest', 'COPOD', 'HBOS', 'TranAD', 'Donut', 'EIF', 'USAD', 'LSTMAD', 'CNN', 'LOF', 'AnomalyTransformer', 'KNN', 'AutoEncoder', 'KMeansAD', 'CBLOF', 'OFA', 'OmniAnomaly', 'PCA', 'RobustPCA', 'FITS', 'TimesNet', 'ALLM4TS']"
smap_e-4,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'PCA', 'KNN', 'OmniAnomaly', 'MCD', 'OCSVM', 'IForest', 'ALLM4TS', 'CBLOF', 'CNN', 'TranAD', 'OFA', 'LSTMAD', 'TimesNet', 'LOF', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'Donut', 'LSTMAD', 'TranAD', 'CNN', 'USAD', 'OCSVM', 'LOF', 'AnomalyTransformer', 'KNN', 'HBOS', 'AutoEncoder', 'RobustPCA', 'MCD', 'CBLOF', 'COPOD', 'EIF', 'KMeansAD', 'ALLM4TS', 'OmniAnomaly', 'PCA', 'OFA', 'FITS', 'TimesNet']"
smap_e-5,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'OCSVM', 'PCA', 'OmniAnomaly', 'IForest', 'LOF', 'ALLM4TS', 'OFA', 'CBLOF', 'AutoEncoder', 'LSTMAD', 'CNN', 'TimesNet', 'TranAD', 'USAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['PCA', 'OmniAnomaly', 'IForest', 'FITS', 'KMeansAD', 'OFA', 'TimesNet', 'CNN', 'LSTMAD', 'USAD', 'MCD', 'KNN', 'Donut', 'AutoEncoder', 'TranAD', 'LOF', 'COPOD', 'AnomalyTransformer', 'HBOS', 'CBLOF', 'OCSVM', 'RobustPCA', 'EIF', 'ALLM4TS']"
smap_e-6,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'OCSVM', 'KNN', 'MCD', 'PCA', 'OmniAnomaly', 'LOF', 'IForest', 'CBLOF', 'ALLM4TS', 'OFA', 'AutoEncoder', 'LSTMAD', 'CNN', 'USAD', 'TimesNet', 'TranAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['PCA', 'OmniAnomaly', 'KMeansAD', 'TimesNet', 'FITS', 'OFA', 'AutoEncoder', 'CNN', 'OCSVM', 'EIF', 'CBLOF', 'MCD', 'LSTMAD', 'KNN', 'TranAD', 'USAD', 'COPOD', 'HBOS', 'LOF', 'Donut', 'IForest', 'ALLM4TS', 'RobustPCA', 'AnomalyTransformer']"
smap_e-7,"['KMeansAD', 'HBOS', 'EIF', 'COPOD', 'KNN', 'MCD', 'PCA', 'OCSVM', 'OmniAnomaly', 'IForest', 'ALLM4TS', 'CBLOF', 'LOF', 'OFA', 'AutoEncoder', 'TimesNet', 'CNN', 'LSTMAD', 'USAD', 'TranAD', 'FITS', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['OmniAnomaly', 'PCA', 'IForest', 'KMeansAD', 'OFA', 'OCSVM', 'AutoEncoder', 'EIF', 'CBLOF', 'MCD', 'TimesNet', 'FITS', 'LSTMAD', 'TranAD', 'CNN', 'USAD', 'HBOS', 'COPOD', 'Donut', 'KNN', 'AnomalyTransformer', 'LOF', 'RobustPCA', 'ALLM4TS']"
smap_e-8,"['KMeansAD', 'EIF', 'HBOS', 'COPOD', 'KNN', 'PCA', 'MCD', 'OmniAnomaly', 'OCSVM', 'CBLOF', 'IForest', 'ALLM4TS', 'CNN', 'OFA', 'TimesNet', 'LSTMAD', 'TranAD', 'LOF', 'USAD', 'FITS', 'AutoEncoder', 'RobustPCA', 'AnomalyTransformer', 'Donut']","['IForest', 'PCA', 'OmniAnomaly', 'OFA', 'MCD', 'AutoEncoder', 'ALLM4TS', 'CNN', 'TranAD', 'RobustPCA', 'EIF', 'HBOS', 'LSTMAD', 'USAD', 'COPOD', 'Donut', 'FITS', 'TimesNet', 'KMeansAD', 'AnomalyTransformer', 'KNN', 'LOF', 'OCSVM', 'CBLOF']"
