dataset,prediction,ground_truth
svdb_869,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'LSTMAD', 'OFA', 'USAD', 'TranAD', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'FITS', 'LSTMAD', 'CNN', 'IForest', 'USAD', 'TimesNet', 'Donut', 'TranAD', 'MCD', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'HBOS', 'COPOD', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF', 'EIF', 'KMeansAD']"
svdb_870,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'USAD', 'OCSVM', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'IForest', 'ALLM4TS', 'CNN', 'LSTMAD', 'OFA', 'FITS', 'TimesNet', 'USAD', 'RobustPCA', 'Donut', 'TranAD', 'KMeansAD', 'COPOD', 'MCD', 'EIF', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'LOF', 'KNN', 'CBLOF']"
svdb_871,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'KMeansAD', 'FITS', 'USAD', 'Donut', 'TranAD', 'RobustPCA', 'TimesNet', 'AnomalyTransformer', 'COPOD', 'MCD', 'EIF', 'OCSVM', 'HBOS', 'AutoEncoder', 'LOF', 'KNN', 'CBLOF']"
svdb_872,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'ALLM4TS', 'OFA', 'CNN', 'LSTMAD', 'IForest', 'FITS', 'USAD', 'TranAD', 'TimesNet', 'Donut', 'AnomalyTransformer', 'KMeansAD', 'OCSVM', 'MCD', 'CBLOF', 'KNN', 'LOF', 'AutoEncoder', 'HBOS', 'COPOD', 'RobustPCA', 'EIF']"
svdb_873,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'LSTMAD', 'CBLOF', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'USAD', 'TranAD', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'ALLM4TS', 'CNN', 'LSTMAD', 'IForest', 'FITS', 'TranAD', 'Donut', 'USAD', 'TimesNet', 'CBLOF', 'KNN', 'LOF', 'KMeansAD', 'AnomalyTransformer', 'OCSVM', 'AutoEncoder', 'HBOS', 'RobustPCA', 'COPOD', 'MCD', 'EIF']"
svdb_874,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'OFA', 'KNN', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'ALLM4TS', 'OmniAnomaly', 'PCA', 'CNN', 'IForest', 'LSTMAD', 'KMeansAD', 'TimesNet', 'FITS', 'EIF', 'Donut', 'AnomalyTransformer', 'USAD', 'TranAD', 'COPOD', 'OCSVM', 'HBOS', 'AutoEncoder', 'KNN', 'MCD', 'LOF', 'CBLOF', 'RobustPCA']"
svdb_875,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'CBLOF', 'KNN', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'OFA', 'ALLM4TS', 'PCA', 'OmniAnomaly', 'CNN', 'LSTMAD', 'KMeansAD', 'TimesNet', 'EIF', 'FITS', 'Donut', 'AnomalyTransformer', 'COPOD', 'USAD', 'TranAD', 'AutoEncoder', 'HBOS', 'OCSVM', 'MCD', 'LOF', 'KNN', 'CBLOF', 'RobustPCA']"
svdb_878,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'OFA', 'ALLM4TS', 'CNN', 'LSTMAD', 'TimesNet', 'IForest', 'FITS', 'USAD', 'Donut', 'TranAD', 'KMeansAD', 'MCD', 'OCSVM', 'AutoEncoder', 'HBOS', 'COPOD', 'AnomalyTransformer', 'RobustPCA', 'LOF', 'KNN', 'EIF', 'CBLOF']"
svdb_879,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'CNN', 'LSTMAD', 'TimesNet', 'IForest', 'FITS', 'Donut', 'USAD', 'TranAD', 'MCD', 'OCSVM', 'AutoEncoder', 'HBOS', 'COPOD', 'KNN', 'LOF', 'AnomalyTransformer', 'CBLOF', 'EIF', 'RobustPCA', 'KMeansAD']"
svdb_880,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'KMeansAD', 'OFA', 'CNN', 'ALLM4TS', 'LSTMAD', 'TimesNet', 'FITS', 'COPOD', 'MCD', 'EIF', 'HBOS', 'AutoEncoder', 'OCSVM', 'AnomalyTransformer', 'USAD', 'KNN', 'LOF', 'Donut', 'TranAD', 'PCA', 'OmniAnomaly', 'RobustPCA', 'CBLOF']"
svdb_881,"['OmniAnomaly', 'PCA', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'CNN', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'PCA', 'OmniAnomaly', 'LSTMAD', 'FITS', 'CNN', 'TimesNet', 'ALLM4TS', 'KMeansAD', 'Donut', 'MCD', 'AnomalyTransformer', 'OCSVM', 'LOF', 'KNN', 'AutoEncoder', 'HBOS', 'CBLOF', 'COPOD', 'OFA', 'RobustPCA', 'USAD', 'EIF', 'TranAD']"
svdb_882,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'USAD', 'TranAD', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'IForest', 'ALLM4TS', 'CNN', 'LSTMAD', 'FITS', 'TimesNet', 'USAD', 'Donut', 'KMeansAD', 'AnomalyTransformer', 'EIF', 'OCSVM', 'MCD', 'KNN', 'LOF', 'TranAD', 'AutoEncoder', 'HBOS', 'COPOD', 'CBLOF', 'RobustPCA']"
svdb_883,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'IForest', 'CNN', 'ALLM4TS', 'LSTMAD', 'FITS', 'TimesNet', 'USAD', 'KMeansAD', 'TranAD', 'AnomalyTransformer', 'Donut', 'EIF', 'COPOD', 'MCD', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'CBLOF']"
svdb_884,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'TimesNet', 'ALLM4TS', 'CNN', 'FITS', 'USAD', 'TranAD', 'RobustPCA', 'LSTMAD', 'Donut', 'AnomalyTransformer', 'MCD', 'IForest', 'OCSVM', 'AutoEncoder', 'HBOS', 'COPOD', 'EIF', 'LOF', 'KNN', 'KMeansAD', 'CBLOF']"
svdb_885,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'CNN', 'IForest', 'ALLM4TS', 'TimesNet', 'FITS', 'Donut', 'LSTMAD', 'USAD', 'TranAD', 'EIF', 'COPOD', 'MCD', 'AnomalyTransformer', 'CBLOF', 'OCSVM', 'AutoEncoder', 'HBOS', 'KNN', 'LOF', 'KMeansAD', 'RobustPCA']"
svdb_886,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'USAD', 'TranAD', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'CNN', 'IForest', 'PCA', 'OmniAnomaly', 'ALLM4TS', 'FITS', 'AnomalyTransformer', 'KMeansAD', 'LSTMAD', 'MCD', 'TranAD', 'USAD', 'RobustPCA', 'COPOD', 'EIF', 'OCSVM', 'AutoEncoder', 'HBOS', 'TimesNet', 'KNN', 'LOF', 'Donut', 'CBLOF']"
svdb_887,"['OmniAnomaly', 'PCA', 'KMeansAD', 'MCD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'CBLOF', 'TimesNet', 'KNN', 'USAD', 'LSTMAD', 'TranAD', 'OFA', 'FITS', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'ALLM4TS', 'OFA', 'LSTMAD', 'CNN', 'IForest', 'FITS', 'USAD', 'TranAD', 'TimesNet', 'Donut', 'KMeansAD', 'RobustPCA', 'AnomalyTransformer', 'MCD', 'OCSVM', 'LOF', 'KNN', 'AutoEncoder', 'HBOS', 'COPOD', 'CBLOF', 'EIF']"
svdb_888,"['PCA', 'OmniAnomaly', 'KMeansAD', 'IForest', 'MCD', 'HBOS', 'EIF', 'CNN', 'COPOD', 'CBLOF', 'KNN', 'TimesNet', 'USAD', 'TranAD', 'LSTMAD', 'FITS', 'OFA', 'OCSVM', 'ALLM4TS', 'RobustPCA', 'LOF', 'Donut', 'AutoEncoder', 'AnomalyTransformer']","['OFA', 'OmniAnomaly', 'PCA', 'CNN', 'LSTMAD', 'FITS', 'TimesNet', 'ALLM4TS', 'USAD', 'Donut', 'IForest', 'KMeansAD', 'TranAD', 'RobustPCA', 'EIF', 'COPOD', 'HBOS', 'AutoEncoder', 'OCSVM', 'KNN', 'LOF', 'AnomalyTransformer', 'MCD', 'CBLOF']"
svdb_889,"['OmniAnomaly', 'MCD', 'PCA', 'IForest', 'CNN', 'KMeansAD', 'HBOS', 'OFA', 'TimesNet', 'EIF', 'COPOD', 'KNN', 'LSTMAD', 'FITS', 'CBLOF', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'USAD', 'TranAD', 'Donut', 'LOF', 'AnomalyTransformer']","['IForest', 'OmniAnomaly', 'PCA', 'OFA', 'CNN', 'ALLM4TS', 'LSTMAD', 'FITS', 'TimesNet', 'USAD', 'TranAD', 'Donut', 'AnomalyTransformer', 'RobustPCA', 'CBLOF', 'EIF', 'KNN', 'LOF', 'KMeansAD', 'COPOD', 'OCSVM', 'AutoEncoder', 'HBOS', 'MCD']"
svdb_890,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'OFA', 'CNN', 'IForest', 'LSTMAD', 'FITS', 'ALLM4TS', 'TimesNet', 'USAD', 'KMeansAD', 'TranAD', 'Donut', 'MCD', 'RobustPCA', 'COPOD', 'OCSVM', 'HBOS', 'AutoEncoder', 'AnomalyTransformer', 'EIF', 'LOF', 'KNN', 'CBLOF']"
svdb_891,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'CBLOF', 'KNN', 'OFA', 'LSTMAD', 'FITS', 'USAD', 'TranAD', 'ALLM4TS', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'IForest', 'ALLM4TS', 'TimesNet', 'LSTMAD', 'OFA', 'CNN', 'USAD', 'Donut', 'FITS', 'RobustPCA', 'TranAD', 'KMeansAD', 'AnomalyTransformer', 'KNN', 'LOF', 'MCD', 'OCSVM', 'EIF', 'HBOS', 'AutoEncoder', 'COPOD', 'CBLOF']"
svdb_892,"['OmniAnomaly', 'PCA', 'MCD', 'IForest', 'KMeansAD', 'CNN', 'HBOS', 'EIF', 'TimesNet', 'COPOD', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'OCSVM', 'USAD', 'TranAD', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'IForest', 'TimesNet', 'FITS', 'USAD', 'ALLM4TS', 'TranAD', 'LSTMAD', 'Donut', 'CNN', 'OFA', 'RobustPCA', 'KMeansAD', 'EIF', 'AnomalyTransformer', 'LOF', 'KNN', 'COPOD', 'OCSVM', 'AutoEncoder', 'HBOS', 'CBLOF', 'MCD']"
svdb_893,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'USAD', 'TranAD', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OmniAnomaly', 'PCA', 'CNN', 'ALLM4TS', 'OFA', 'TimesNet', 'RobustPCA', 'IForest', 'FITS', 'LSTMAD', 'USAD', 'TranAD', 'Donut', 'EIF', 'COPOD', 'AnomalyTransformer', 'MCD', 'OCSVM', 'AutoEncoder', 'HBOS', 'LOF', 'KNN', 'CBLOF', 'KMeansAD']"
svdb_894,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'USAD', 'TranAD', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['PCA', 'OmniAnomaly', 'OFA', 'ALLM4TS', 'CNN', 'IForest', 'LSTMAD', 'FITS', 'USAD', 'TimesNet', 'TranAD', 'KMeansAD', 'Donut', 'RobustPCA', 'AnomalyTransformer', 'EIF', 'COPOD', 'MCD', 'OCSVM', 'AutoEncoder', 'HBOS', 'CBLOF', 'KNN', 'LOF']"
swan_sf,"['OmniAnomaly', 'PCA', 'MCD', 'KMeansAD', 'IForest', 'CNN', 'HBOS', 'EIF', 'COPOD', 'TimesNet', 'OFA', 'KNN', 'CBLOF', 'LSTMAD', 'FITS', 'ALLM4TS', 'USAD', 'TranAD', 'OCSVM', 'RobustPCA', 'AutoEncoder', 'Donut', 'LOF', 'AnomalyTransformer']","['OFA', 'RobustPCA', 'OmniAnomaly', 'PCA', 'USAD', 'Donut', 'LSTMAD', 'CNN', 'TranAD', 'TimesNet', 'FITS', 'MCD', 'KMeansAD', 'OCSVM', 'KNN', 'AutoEncoder', 'EIF', 'COPOD', 'HBOS', 'LOF', 'IForest', 'CBLOF', 'ALLM4TS', 'AnomalyTransformer']"
